ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE
01638P64YF,43,F,487706.6666666667,806,1
01644C90QJ,59,F,328469.3333333333,380,0
01648T20OY,33,M,221472.0,339,1
01652B14JD,49,M,596664.0,377,1
01654D47IN,45,M,118041.0,242,0
01657B64YR,64,M,614061.0,224,0
01662Y62NS,49,M,637696.0,70,1
01663E19DQ,53,M,295454.0,27,0
01670K74UH,38,F,792250.6666666666,428,1
01675V76EY,49,F,284698.6666666667,891,1
01676T02PA,55,F,110530.66666666667,819,1
01678H69PF,54,M,682432.0,351,0
01681S87TS,63,F,336397.3333333333,157,0
01685W29EX,45,F,622130.6666666666,468,1
01687Z47DU,58,M,608405.0,398,1
01690T79MT,53,M,159378.0,323,0
01694H90XK,65,M,799475.0,333,1
01696M42IQ,60,F,410960.0,280,1
01697L35RL,44,F,768093.3333333334,293,0
01698Z61TL,63,F,302234.6666666667,212,1
01701Z70ES,44,M,420869.0,240,0
01704J46CC,55,F,395426.6666666667,549,1
01704Q62PQ,30,F,400759.3333333334,270,0
01705O48MC,42,M,477763.0,187,1
01711M32GE,57,M,744365.0,305,1
01711Y45UM,59,M,708502.0,357,0
01713S27WA,60,F,286050.6666666667,154,1
01715J03DL,59,M,702876.0,193,1
01716C73VP,38,F,631293.3333333334,439,1
01716P85GS,65,M,119590.0,893,0
01718X33PC,62,F,406832.0,274,1
01719N87JF,49,M,585536.0,147,1
01722G11DS,39,M,450370.0,267,1
01724Q68FI,59,M,734470.0,243,1
01725O05IB,52,F,214696.0,187,0
01728C77DE,34,F,401885.3333333334,259,1
01735V82EW,59,M,101627.0,412,1
01740F59CI,61,M,665204.0,717,1
01741S99YR,54,F,431456.0,345,0
01742G91OX,46,M,458763.0,370,1
01742Z34FP,44,M,458757.0,374,1
01749Y39SM,49,F,489533.3333333333,490,1
01750A86QL,50,M,474023.0,391,1
01754L40LZ,56,M,328962.0,4,0
01758Q02FQ,65,F,468264.0,469,0
01762L31XI,29,M,136914.0,312,1
01762N59YE,27,M,112363.0,420,1
01766G67CW,30,M,295306.0,408,1
01772I44LF,54,F,184888.0,348,0
01778H03LN,57,M,750383.0,657,1
01778M99FS,52,M,434786.0,275,0
01780Y43PJ,26,M,298904.0,236,0
01783U77UX,47,F,365637.3333333333,401,1
01788W29QM,25,M,189199.0,419,1
01796M33UJ,47,M,120865.0,433,1
01803B17KI,59,M,311864.0,1004,1
01803R28IV,57,F,304466.6666666667,107,0
01806M21NF,48,M,307018.0,368,1
01806Q53RL,55,F,215077.33333333334,292,0
01809D97UA,34,M,201521.0,475,0
01809S27ZF,35,F,247562.66666666666,261,0
01811T47WH,53,M,144042.0,117,0
01813H44ZX,41,M,223014.0,428,1
01816B65VT,63,F,192290.66666666666,169,1
01816O11NG,63,F,290762.6666666667,251,0
01820B40AR,40,M,793106.6666666666,862,1
01831C97HJ,47,M,442267.0,375,1
01835J28GX,33,M,251746.0,270,0
01842S82YK,32,F,278477.3333333333,373,1
01843P35IU,31,F,213882.66666666666,359,0
01844N19SN,31,F,292173.3333333333,206,0
01844R15GZ,25,F,442112.0,196,1
01849D49EC,38,M,221498.0,258,0
01852E51PE,53,M,312609.0,983,1
01858R48WY,58,M,416836.0,445,1
01862S20JA,27,M,139841.0,464,0
01864F97GK,55,F,230434.66666666666,232,1
01868O68PV,51,M,144345.0,117,0
01869J04VO,34,M,261477.0,956,0
01870G07PO,52,F,201330.66666666666,257,0
01870Q98MA,45,F,722312.0,39,0
01871A44KW,32,F,384810.6666666667,244,0
01871O26AA,47,M,194801.0,270,0
01872X21IS,37,F,476872.0,198,0
01873Q81TB,32,F,299336.0,224,1
01875E56YB,54,F,248608.0,352,1
01879D93RU,50,F,771546.6666666666,317,0
01885D01SQ,29,M,256622.0,269,0
01890E76AE,46,M,793912.0,442,1
01890K22RH,50,M,760061.3333333334,948,1
01890V67YQ,43,M,554314.6666666666,1020,1
01891C10DY,54,F,483066.6666666667,259,1
01893T33WK,32,M,161114.0,244,0
01894G73JW,38,M,401488.0,370,1
01895Z80RS,44,M,339537.0,449,0
01896Q60ZE,53,F,367381.3333333333,318,1
01897B02YY,30,F,329658.3333333334,372,1
01900Q92BZ,48,F,797648.0,474,1
01905B57VP,34,M,101682.0,313,0
01908L23RZ,62,M,791751.0,24,1
01909F81CD,42,M,263762.0,488,1
01909S36FM,63,M,249469.0,391,1
01911D28EX,31,M,235806.0,898,1
01913I92XO,40,F,405432.0,460,1
01918M77AV,39,M,259039.0,348,1
01919B25WG,32,M,202022.0,291,0
01920Z85UF,58,F,251834.66666666666,202,0
01923A86NQ,27,M,188928.0,875,1
01925J15YZ,55,F,457549.3333333333,346,1
01925X76GH,25,M,167954.0,602,1
01931J71UL,55,F,282346.6666666667,224,1
01936G58KW,41,F,612280.0,371,1
01938V60SJ,41,M,293293.0,266,0
01939B08ZT,48,M,210531.0,285,1
01939U77JK,34,F,339045.3333333333,245,0
01941O53EP,53,M,666021.0,681,0
01942N92LG,38,F,544672.0,342,1
01945U41MX,58,M,368015.0,19,1
01946N68DS,42,M,515672.0,591,1
01947B65AS,29,F,412497.6666666666,256,0
01949P69AA,58,M,473247.0,278,1
01952Y61RV,42,M,171219.0,328,0
01953F90TJ,52,M,360492.0,251,0
01955D40XA,35,F,432870.6666666666,424,1
01955T67SZ,64,M,371932.0,147,1
01959W22PZ,56,M,109580.0,481,0
01964Q70HM,38,M,741904.0,771,1
01970F47YZ,57,M,432032.0,284,1
01970Q96BU,54,F,110658.66666666667,718,0
01974L40FF,44,F,770696.0,250,0
01976E59PP,25,M,207132.0,466,1
01978F92JG,64,M,479046.0,250,0
01980U68OE,55,M,555141.0,977,1
01983L76OM,48,M,174288.0,67,1
01983N65OW,42,F,397490.6666666667,467,0
01987E29OJ,25,F,299424.0,341,1
01988W50AE,47,M,748570.6666666666,295,0
01988W95PP,59,F,531421.3333333334,461,1
01990F48KF,33,F,413357.3333333333,413,0
01995Y75TX,56,F,351965.3333333333,282,0
01996F53UJ,53,F,363085.3333333333,646,1
01997A21SO,47,M,485208.0,471,1
01999I43JK,53,M,657923.0,354,1
01999V80YI,55,F,515208.0,419,1
02000F51XI,30,F,444005.3333333333,290,1
02004O67PF,60,M,745188.0,302,1
02008E59ZN,40,M,643808.0,214,0
02010F58VG,49,F,266669.3333333333,382,1
02010Z98AY,39,M,430558.0,375,1
02012A33YO,35,F,451701.3333333334,415,1
02012Q78HT,37,M,300552.0,250,0
02014M87YW,64,M,735239.0,145,0
02017U32IF,56,M,440155.0,786,1
02018F04YZ,58,M,388106.0,134,1
02018W29OM,61,M,147898.0,223,1
02022V28EW,36,F,534922.6666666666,405,1
02029M15BQ,41,F,319173.3333333333,222,1
02032Q54UG,50,M,528362.6666666666,126,1
02033N86LO,50,M,527736.0,144,1
02033P18KO,31,M,281683.0,185,0
02034L41MT,56,M,140388.0,876,1
02035K51IR,30,M,224736.0,880,1
02035L43GT,33,M,242003.0,451,0
02035M96QV,37,M,158302.0,272,0
02037A27XJ,25,M,234670.0,106,0
02038G96JY,26,M,103346.0,263,0
02038H11II,35,M,268662.0,179,1
02041M11FY,44,M,419575.0,267,1
02041Z60PO,38,M,272734.0,340,1
02042M01QF,36,M,472921.0,28,0
02043T90ZC,46,M,117598.0,442,0
02044J01CD,56,F,178234.66666666666,204,0
02045J75AV,62,M,502574.0,488,1
02046V71XM,59,F,182656.0,269,1
02047P96DT,55,F,158133.33333333334,107,0
02048W02NM,57,F,198706.66666666666,275,0
02051Y64DH,33,F,212330.66666666666,460,1
02056L82SK,45,M,693448.0,439,1
02057R80UL,26,M,207971.0,288,0
02060T61RL,26,M,231432.0,287,0
02061M36JM,36,M,566845.3333333334,371,1
02064A66VA,60,F,126464.0,231,0
02065P25KV,64,M,641695.0,413,0
02066H68PB,31,M,115098.0,263,0
02069J08MG,50,M,335945.0,322,0
02074J16ON,34,F,177634.66666666666,496,1
02075S19FZ,42,F,435501.3333333333,255,0
02082Q97PY,49,M,424016.0,346,0
02082T13QN,30,F,406882.6666666667,275,0
02089F82JM,48,M,448111.0,498,1
02091W54RP,63,M,508844.0,55,1
02096P76GD,41,F,299368.0,474,0
02098G75IO,33,M,159969.0,723,1
02098J23GQ,35,F,465634.6666666667,321,0
02100A38JJ,40,M,598858.6666666666,390,1
02100G21XJ,63,M,728108.0,534,1
02100V31QC,57,F,225208.0,406,1
02102O48ZQ,46,M,201929.0,452,1
02104J51JI,53,M,95677.0,386,0
02107Q08DU,31,F,411643.6666666666,268,1
02108H19VO,27,F,193197.33333333334,328,1
02109O07KB,65,M,550300.0,419,0
02111X83MT,52,M,451919.0,478,1
02113D20NT,58,F,360717.3333333333,232,1
02114O68KS,52,F,509970.6666666667,331,1
02116G37JR,33,M,172656.0,664,1
02119S83QS,48,M,165747.0,109,0
02124B36TC,50,F,295184.0,451,1
02127S82FW,42,M,389944.0,172,0
02127V01RX,60,M,324306.0,854,1
02128T36QE,43,F,677440.0,41,1
02133W28JT,36,M,106461.0,402,1
02136Y98LB,43,M,184587.0,64,0
02137G99VJ,42,F,502066.6666666667,823,1
02137P47ES,36,M,354050.0,305,0
02146Y17LX,63,M,409992.0,339,0
02148G50ZT,26,F,456619.0,221,1
02148K65MZ,54,M,668625.0,272,0
02149R41AV,59,F,289802.6666666667,295,1
02152L72FU,39,M,292310.0,41,0
02152U55HJ,35,F,425914.6666666667,227,1
02153H35ZC,39,M,566781.3333333334,6,1
02154E70RJ,43,M,739970.6666666666,847,1
02156H28JP,52,M,471660.0,180,1
02159E35TC,52,F,532354.6666666666,471,1
02174U65FX,29,F,273064.0,251,0
02178V85UW,58,M,751351.0,251,1
02186J86VP,34,F,455877.3333333333,270,0
02188B52WZ,28,F,322146.6666666667,358,0
02188B75QK,38,M,417339.0,321,0
02195O30HH,40,M,658392.0,613,1
02196W20PO,29,F,180469.33333333334,374,1
02197Z44CQ,32,F,430874.6666666666,279,1
02213T99RJ,26,F,404781.3333333333,327,0
02214J68IW,48,F,536224.0,351,1
02219R76PP,42,F,643813.3333333334,401,1
02221T73WD,54,M,761668.0,248,1
02222F76YQ,40,M,344499.0,305,1
02223S12QV,54,F,81354.66666666667,258,0
02224U98HF,49,M,740562.6666666666,312,0
02231U18LR,62,F,473405.3333333333,312,1
02240B60AP,53,F,119298.66666666667,233,0
02240T84ZA,38,M,232684.0,410,1
02246O84UB,33,F,439954.6666666666,258,1
02249F38SA,41,M,602413.3333333334,132,0
02250J85HM,37,M,172039.0,323,0
02252T88BA,62,M,161617.0,92,0
02253S40EZ,53,M,237366.0,406,0
02254F86VD,60,F,269197.3333333333,134,0
02255L98VN,42,M,477976.0,424,1
02259U30PT,28,F,441869.3333333333,234,1
02262S59IM,43,M,443394.0,279,0
02263O35WC,46,M,534237.3333333334,45,1
02270X71WL,43,M,276885.0,258,1
02271B35JM,34,M,297638.0,805,0
02274C25BH,64,F,147133.33333333334,407,0
02276G43SC,43,M,293887.0,491,1
02276G91WT,49,M,197085.0,264,1
02277G17HI,40,M,260130.0,264,1
02277I07WI,53,F,158893.33333333334,416,1
02278I34CN,45,M,162771.0,387,1
02279H60TD,45,F,378738.6666666667,416,1
02280D41LW,47,M,244022.0,362,1
02280J09DY,33,F,265986.6666666667,373,1
02283O23NC,63,M,600982.0,354,1
02285Q23CG,55,M,750781.0,279,1
02286K12KE,59,F,89986.66666666667,306,0
02290Q03CI,32,F,480752.0,432,1
02295T77AJ,55,F,417229.3333333333,475,0
02298Q45SA,26,M,237429.0,356,0
02300S32OK,63,M,232586.0,992,1
02304J60DV,39,M,491964.0,303,0
02305Q48CA,59,M,468356.0,363,1
02306F27CR,43,M,381649.0,471,0
02312B76AT,33,M,168024.0,64,0
02315S36WK,62,F,434322.6666666667,326,1
02319C46UG,28,M,111544.0,255,0
02320E34FH,65,M,247623.0,1004,1
02320N21FR,42,M,753178.6666666666,36,0
02321S04KD,25,M,225182.0,131,1
02321S45YW,60,F,118176.0,320,1
02323D32IK,51,M,544738.0,497,1
02323M11JZ,38,M,233160.0,287,0
02328N06QS,48,M,375728.0,430,1
02330J05IH,51,F,106402.66666666667,411,1
02336G58LK,40,M,145257.0,421,0
02339O72TR,53,F,328605.3333333333,88,0
02341R46VP,49,M,300376.0,320,0
02342H98DK,34,M,147722.0,1014,0
02342W83PQ,53,F,518706.6666666667,51,0
02346C55UK,53,F,470261.3333333333,853,1
02349F56MG,51,M,281261.0,119,0
02350L03NQ,42,F,774725.3333333334,261,1
02353Y36EN,40,M,311889.0,443,1
02354Q34SG,62,F,127413.33333333333,296,0
02359R53CH,63,M,365383.0,685,1
02361V77XY,25,F,427142.0,498,0
02362T96RL,31,F,344402.6666666667,22,1
02366M15OI,46,M,555474.6666666666,172,1
02367D89VF,57,M,428737.0,452,0
02374V91ZL,57,F,139336.0,274,1
02374Z96MC,48,M,201242.0,446,1
02378G16GB,28,F,336840.0,274,1
02379Y97CJ,43,F,691488.0,328,1
02380B33UY,50,M,233728.0,374,1
02382N69CY,52,F,408205.3333333333,16,0
02382W06TC,49,M,621997.3333333334,383,1
02383A86YN,32,F,410695.3333333334,439,1
02389E39LS,65,M,689211.0,363,1
02395N03RV,65,F,147898.66666666666,334,0
02396G64EY,59,F,329072.0,221,0
02397Y81LV,61,F,516376.0,404,1
02399H44OG,31,M,270317.0,261,1
02399J05PK,56,F,413960.0,62,0
02402B76AG,37,F,393824.0,382,1
02412K15FO,26,M,133863.0,642,1
02418B05SM,43,F,408608.0,480,1
02421O48NH,36,F,342136.0,716,0
02422E67GW,61,F,424800.0,223,1
02425I44OY,41,M,102192.0,125,0
02426G36KU,37,M,610568.0,349,1
02428R49AF,51,M,608328.0,990,1
02429L14NR,32,M,265391.0,276,1
02429O56FO,44,F,365141.3333333333,787,1
02431G28IV,41,M,692744.0,947,0
02433O73EH,54,M,659224.0,449,1
02434B40LX,31,M,138503.0,684,1
02435Z74SA,43,M,690840.0,320,0
02438S74TA,40,F,276136.0,263,0
02439L36SJ,48,F,280698.6666666667,960,1
02441P59TN,42,M,119727.0,211,0
02445W11QC,45,M,473960.0,143,1
02449J02EN,25,M,128165.0,981,0
02456B71HI,48,M,325549.0,323,0
02456O85UC,42,M,298516.0,275,0
02458D67LY,27,F,427464.0,475,0
02459F91DS,58,F,487653.3333333333,300,1
02459J09AM,35,M,241937.0,187,1
02466O91HP,47,M,316411.0,479,1
02467C54JM,61,M,269538.0,13,1
02468D13GJ,51,F,225656.0,432,1
02469V60KH,32,F,384403.6666666666,421,1
02478R23XF,62,F,343170.6666666667,835,1
02481R12KQ,31,M,276062.0,232,0
02482G74QW,60,M,731365.0,208,0
02482X66KF,29,F,296433.0,474,1
02483A72VT,49,F,728888.0,307,1
02487J99UA,37,M,423567.0,372,1
02489J05XA,30,F,492368.0,292,1
02489V63SQ,43,M,351119.0,362,1
02490A20AH,49,M,461968.0,367,1
02490B17KC,55,M,256994.0,139,0
02494J62WW,60,M,278224.0,96,0
02498P11ZE,57,M,490824.0,344,0
02499Q44ZV,59,F,411410.6666666667,75,0
02501S13BT,39,F,753373.3333333334,222,0
02501X04XT,48,F,741397.3333333334,433,1
02511V03NA,38,F,363541.3333333333,340,0
02512G14YH,50,F,360170.6666666667,472,1
02512V89AA,50,F,412218.6666666667,299,0
02515S57WB,47,M,387205.0,279,1
02519E59AO,41,M,238192.0,332,1
02519L49EM,28,F,383810.6666666667,438,1
02523F40BP,50,M,453326.0,221,0
02526B66AS,27,M,295787.0,433,1
02527E05ZO,40,M,383084.0,247,1
02529R75WT,46,M,133509.0,104,0
02532D67HM,58,M,330840.0,443,1
02535K79CC,33,M,139532.0,760,0
02535W19YU,60,M,720435.0,495,1
02535Y43KJ,45,M,460755.0,478,1
02536Q80SJ,31,M,109474.0,432,1
02542D75SB,61,F,203186.66666666666,336,0
02544O32CE,49,F,793648.0,304,0
02547J79ZB,27,M,156619.0,673,1
02547R96KH,53,M,120743.0,268,0
02555L58TJ,53,M,649984.0,240,0
02555R60DB,46,F,318453.3333333333,478,1
02558B90VE,45,M,282761.0,394,1
02561F08PB,63,M,724179.0,167,1
02562T71CH,34,M,104893.0,367,0
02562X41KU,25,M,180748.0,416,1
02563P54QA,48,M,301029.0,293,1
02564V47ZD,34,F,242488.0,157,1
02565A84YQ,43,M,173223.0,497,0
02569W71UE,40,F,328048.0,287,1
02574O75WI,49,M,424181.0,304,1
02577J88HT,31,M,291258.0,1004,1
02579I48ON,48,F,349936.0,233,1
02591E35YX,62,F,94738.66666666667,353,0
02598D92VX,43,M,736981.3333333334,152,0
02599Z70DC,53,M,600296.0,439,1
02604A70YS,36,F,272370.6666666667,232,1
02604G64XD,31,M,233816.0,256,1
02606L97RS,28,F,286458.6666666667,253,0
02612D39ZQ,65,M,536795.0,186,1
02614N20MZ,26,F,154832.0,40,0
02618J78DA,59,M,317809.0,208,1
02626R83IM,49,M,501442.6666666667,495,1
02627M25FC,33,M,102248.0,234,0
02629J09QT,41,M,605568.0,263,0
02631O30KP,31,F,432553.3333333334,386,1
02634U47QH,45,M,551818.6666666666,1,1
02642G18LY,58,F,130440.0,325,0
02647N46ZT,37,F,609808.0,467,1
02647O59DL,27,M,109166.0,60,0
02649B79EU,49,F,363658.6666666667,444,1
02650L73XE,51,M,310948.0,222,0
02652U15BU,35,F,281269.3333333333,321,0
02654A94JH,32,F,331212.3333333334,204,1
02654C87LY,26,M,284974.0,314,1
02654U31GW,57,M,74267.0,7,0
02655B31YM,54,F,294776.0,339,0
02658E08DV,47,M,607261.3333333334,316,0
02659B18TQ,32,F,323485.3333333333,337,1
02659Q88GE,49,M,586208.0,749,1
02660C94LV,49,F,793677.3333333334,300,0
02661S26ZU,35,M,125649.0,389,0
02666L51NK,53,M,109758.0,338,1
02667T87AS,42,M,387787.0,281,0
02671O99YE,48,F,517466.6666666667,284,1
02675P18SO,40,M,480910.0,441,1
02677A63RJ,43,M,483333.0,329,1
02684J05UT,62,M,352502.0,272,0
02691G29WS,36,M,350776.0,475,1
02697S91OZ,42,M,367713.0,498,1
02700M21WU,27,M,256397.0,695,1
02701O91WP,54,F,444941.3333333333,244,1
02702B91SM,59,F,284992.0,215,0
02702O78HI,63,F,172408.0,543,1
02705N32ML,25,M,131632.0,473,1
02708H67GC,52,M,799449.0,298,0
02713P74YT,43,M,519506.6666666667,128,0
02717S44PQ,36,M,582656.0,469,1
02719A73RU,57,M,368949.0,267,0
02719I47JC,31,M,268920.0,61,0
02719M28SN,56,F,441333.3333333333,705,1
02721E30TY,30,M,256735.0,359,1
02723I52VT,38,M,202184.0,376,1
02726M33XU,29,F,149960.0,362,1
02733R46NV,32,F,160402.66666666666,82,0
02739L27YZ,54,F,420216.0,415,1
02740G18JQ,38,M,342546.0,246,0
02742V87NO,27,M,179431.0,220,1
02743Q22AR,56,F,249354.66666666666,276,0
02744T58KO,54,F,205802.66666666666,676,1
02747Z37WQ,35,M,248661.0,428,1
02751C24PO,26,M,245259.0,220,1
02753J54BK,29,M,292516.0,42,0
02754M74OG,36,F,313858.6666666667,118,0
02755C71CV,64,M,220857.0,322,0
02756K17TH,41,F,432826.6666666667,97,0
02756Q17OA,34,M,175416.0,841,1
02758J26PQ,27,F,155861.33333333334,318,0
02759F23UJ,62,F,423840.0,349,0
02759R05IQ,59,M,636861.0,365,1
02759W56JP,51,F,127093.33333333333,500,0
02761I95KC,36,F,273930.6666666667,258,0
02764L53IY,43,M,399292.0,388,1
02765M22MG,56,M,730459.0,18,0
02766I72SH,52,F,327144.0,322,0
02768B68CW,32,F,358333.3333333333,330,1
02768I98LX,42,M,741533.3333333334,82,1
02771A65PE,34,M,105659.0,64,0
02771B63ST,49,M,140177.0,330,0
02771T55US,49,M,153526.0,278,0
02773Y87GR,50,M,441381.0,102,0
02777I77ZC,51,F,317309.3333333333,312,1
02778M85FL,42,M,301290.0,256,1
02781B95FQ,54,M,734863.0,213,0
02781X39UH,36,F,331752.0,334,0
02784I72CZ,30,F,294850.6666666667,411,1
02786O43NT,38,M,144616.0,317,0
02786Y44MQ,29,F,392194.6666666667,136,0
02792R77LB,27,F,417687.6666666666,466,0
02793H39ZI,59,F,200346.66666666666,89,0
02793P66BH,31,F,269813.3333333333,303,1
02799O17HV,46,F,279570.6666666667,221,0
02801Y67LK,40,F,313461.3333333333,924,1
02805E91SP,31,M,172306.0,233,1
02805O88TW,37,M,250607.0,282,1
02805W62FA,37,F,736856.0,307,0
02811S12KE,36,M,129391.0,88,1
02813C19JM,41,M,577690.6666666666,50,0
02814Y43LG,32,F,220522.66666666666,396,1
02816C27ZK,35,M,194355.0,306,1
02822R03BR,32,M,149483.0,229,0
02825Y15CE,65,F,199970.66666666666,355,0
02828P72IH,51,F,312237.3333333333,308,0
02832T29XY,54,F,467613.3333333333,326,0
02835J58TJ,64,F,186834.66666666666,433,1
02839F38JJ,39,M,615989.3333333334,485,1
02842H53JA,36,F,415946.6666666667,342,0
02842I49UW,26,M,151544.0,493,1
02843N29JQ,37,M,460446.0,400,1
02855P08NC,59,M,314483.0,382,1
02857T83YW,31,F,284504.0,330,0
02857V59CR,63,M,496823.0,656,1
02860H04JG,57,F,136880.0,950,0
02860H62NX,38,M,574749.3333333334,325,1
02863M01MU,54,M,415095.0,468,1
02865A67WM,36,M,230425.0,292,1
02877D61CE,35,M,253621.0,951,1
02878S57QP,54,F,202714.66666666666,697,1
02879O61GR,46,M,267997.0,226,1
02880J07CB,37,F,684754.6666666666,245,0
02887S09VU,46,M,357157.0,465,1
02889A99BQ,30,M,292714.0,278,0
02890A23PW,52,M,442252.0,153,0
02890N07XZ,48,F,296626.6666666667,402,1
02894N01KB,64,M,169774.0,2,0
02895F88WC,52,F,499533.3333333333,468,1
02896B36WX,44,F,370645.3333333333,397,1
02896Q46WU,31,F,363918.6666666666,313,1
02899S35PA,27,F,391136.6666666666,395,1
02902G18GB,28,M,284145.0,314,1
02904A15XK,63,M,574566.0,214,1
02904L62HW,61,F,249869.33333333334,315,0
02907N89WW,43,M,438236.0,247,0
02908D01UR,41,F,651248.0,442,1
02909J22OP,43,M,457203.0,435,1
02910H03IE,42,M,208055.0,304,1
02911T72SC,44,M,385821.0,310,0
02911V13BW,55,F,425034.6666666667,899,1
02913S80OY,31,F,337208.0,289,1
02915R80TB,64,M,665037.0,713,1
02918C73NK,36,F,379418.6666666667,352,0
02920E84DG,58,M,739200.0,319,1
02925D85NH,29,M,243490.0,62,1
02934P65XU,34,F,375242.6666666667,472,1
02937X80MP,52,F,287874.6666666667,322,0
02940I51LI,29,F,435581.3333333334,423,1
02940M85PW,40,F,307810.6666666667,868,1
02942T84PU,26,M,239662.0,488,1
02946H26MU,48,M,581736.0,254,1
02946Y01YW,51,F,101813.33333333333,680,1
02948Z21WX,28,M,189390.0,53,0
02949X60TT,56,F,332512.0,193,0
02949Y60FK,64,M,229324.0,298,1
02952W41MR,52,M,770035.0,395,1
02955T45UP,55,M,531901.0,425,1
02959V41JN,51,F,438965.3333333333,566,1
02962J72PL,38,M,514576.0,458,1
02964A90LJ,39,F,413010.6666666667,248,0
02964T49JT,29,F,241784.0,209,1
02969F36QX,35,M,188237.0,375,1
02977T48JK,65,F,427653.3333333333,468,1
02979E34RA,53,F,128624.0,69,1
02981X89TA,61,M,753321.0,497,1
02984X91KU,31,F,457711.6666666666,229,0
02986W87DJ,29,F,375469.3333333333,126,1
02988C85ND,57,F,147906.66666666666,261,0
02990L77YV,35,F,256816.0,262,0
02990W84YN,51,F,256970.66666666666,529,1
02990Y87UN,39,M,686405.3333333334,400,1
02991L71TJ,36,F,336589.3333333333,447,1
02991Z53NE,28,F,238202.66666666666,251,0
02992T40RK,26,F,397862.3333333334,169,0
02997A44MQ,48,M,613042.6666666666,444,1
02998S61IT,46,M,311075.0,409,1
03002N01AU,62,M,456252.0,38,0
03003H00XD,59,M,121210.0,291,1
03004D42TF,40,M,190120.0,67,0
03004M66LI,30,M,226863.0,319,0
03007Q07FT,48,M,142736.0,214,0
03008L93RD,55,M,790592.0,355,0
03008N00PX,62,M,139862.0,363,0
03009D48TC,45,M,318675.0,388,0
03011F54KL,28,F,437825.6666666666,361,1
03011J58OU,47,M,168770.0,220,1
03012U87XB,41,F,388093.3333333333,234,1
03025D75OM,39,M,474374.0,195,0
03026F10OK,57,F,124773.33333333333,759,0
03026K83ZG,59,M,94518.0,999,0
03033G42RE,32,F,232490.66666666666,211,1
03035W49KB,49,M,283201.0,157,0
03036J21XV,43,M,277475.0,231,0
03042S10NN,26,F,296258.6666666667,385,1
03043O72VP,58,M,628123.0,481,1
03046E74LN,63,F,407472.0,183,1
03047A88TM,25,F,326440.0,324,0
03050Y66SR,32,M,158219.0,480,1
03054D21GO,27,M,113832.0,475,1
03057C18FW,48,F,385362.6666666667,406,1
03057N15HS,58,M,779932.0,182,1
03064W17GX,47,M,425462.0,263,0
03066A79KV,32,M,237125.0,72,1
03067Q18RR,56,F,171080.0,363,1
03069I65ER,60,M,756550.0,231,0
03072R56PU,36,M,333571.0,306,1
03076D34TA,34,F,334762.6666666667,472,1
03076K73XN,39,M,294776.0,352,1
03077U80UL,41,M,482626.0,398,1
03078O80CX,65,M,793167.0,890,1
03081V46YU,58,F,419541.3333333333,465,1
03086Q07JX,57,M,484021.0,355,0
03086X17BN,31,F,250029.33333333334,220,0
03088S66NQ,46,M,779645.3333333334,260,1
03089R38MZ,41,F,428917.3333333333,120,0
03092H59NJ,55,F,480616.0,171,1
03095I95GA,30,F,187245.33333333334,248,1
03101F23ZW,30,M,109160.0,142,0
03103F88NY,34,F,492344.0,224,1
03107V30RU,44,M,628893.3333333334,300,1
03113D14MS,54,M,452096.0,20,1
03113L06DT,59,M,582083.0,380,1
03114P96YK,58,M,399736.0,83,0
03118G23IF,50,M,536114.6666666666,913,1
03118L18QD,30,M,258378.0,222,0
03122E17JH,46,M,312058.0,474,1
03122R41YF,48,M,752872.0,503,1
03123I87NC,26,F,448558.0,64,1
03125G98NT,38,M,738802.6666666666,318,0
03126C35WW,64,F,477232.0,340,1
03129D32SL,39,M,423766.0,353,0
03131G69KC,39,F,456365.3333333333,498,1
03132E74NC,33,F,268560.0,259,1
03134G08TO,35,F,401652.3333333334,286,0
03134G87LM,56,F,277840.0,244,0
03134J23FK,48,F,363101.3333333333,228,0
03140Q34IS,27,F,447320.3333333334,434,1
03142I56YE,49,F,466629.3333333333,17,0
03144N23PQ,58,F,252834.66666666666,352,1
03146X09TJ,33,F,440205.3333333333,221,1
03152O66NC,33,M,106359.0,722,1
03154A05IK,46,M,461016.0,275,1
03155L95BI,25,M,297954.0,544,1
03159O91YM,60,F,481466.6666666667,828,1
03159Y58QU,39,M,357185.0,278,0
03160O81VK,44,M,506314.6666666667,436,1
03160P37ZG,52,F,358282.6666666667,342,0
03161R05IM,54,F,467690.6666666667,221,0
03161Y27AE,46,M,373898.0,492,1
03162R93BY,50,M,368937.0,467,1
03166S64LP,53,F,431328.0,718,0
03169B01FQ,52,M,567354.0,356,0
03172B54FU,58,M,84861.0,373,0
03174P00QN,62,F,386341.3333333333,481,1
03175J20VY,56,M,507437.0,102,0
03177K70IK,25,F,496704.0,469,1
03179L64ZS,27,M,127057.0,474,0
03180E97VW,64,M,415734.0,363,0
03181H82UP,49,M,525962.6666666666,169,1
03182B92HU,42,M,172985.0,460,1
03184T56UU,52,M,463516.0,322,0
03184T70OI,43,M,487409.0,314,0
03186W00SX,46,M,254024.0,184,1
03189U44RX,52,F,517664.0,361,1
03195I71KL,62,M,417370.0,499,1
03204L06WO,50,M,302229.0,13,0
03205O40ON,55,F,384336.0,387,1
03208N50ZK,40,F,589330.6666666666,346,1
03209L48IO,25,M,182164.0,127,0
03221R94GQ,34,F,219469.33333333334,233,0
03222G05KA,33,F,460477.3333333333,409,1
